Timestamp,Comment,PreposText,tokenizerText,stemmed,FinalNormalizer,label,score,Likes
2024-10-19T09:47:44Z,klo yg hybrid ga masuk indo. krn ga dpt pajak import 0 persen dr pemerintah... kecuali pabrik di indo dah siap munglin baru di bikin yg hibrid. dr pemerintah kan boleh import dg pajak 0% tp harus bangun pabrik ev di indo. kalo dimasukkan pasti harganya jd diatas 1m,klo yg hybrid ga masuk indo krn ga dpt pajak import 0 persen dr pemerintah kecuali pabrik di indo dah siap munglin baru di bikin yg hibrid dr pemerintah kan boleh import dg pajak 0 tp harus bangun pabrik ev di indo kalo dimasukkan pasti harganya jd diatas 1m,"['klo', 'yg', 'hybrid', 'ga', 'masuk', 'indo', 'krn', 'dpt', 'pajak', 'import', 'persen', 'dr', 'pemerintah', 'kecuali', 'pabrik', 'di', 'dah', 'siap', 'munglin', 'baru', 'bikin', 'hibrid', 'kan', 'boleh', 'dg', 'tp', 'harus', 'bangun', 'ev', 'kalo', 'dimasukkan', 'pasti', 'harganya', 'jd', 'diatas', '1m']","['kalau', 'yang', 'hybrid', 'tidak', 'masuk', 'indo', 'krn', 'dpt', 'pajak', 'import', 'persen', 'dr', 'perin', 'kecuali', 'pabrik', 'di', 'dah', 'siap', 'munglin', 'baru', 'bikin', 'hibrid', 'kan', 'boleh', 'dg', 'tp', 'harus', 'bangun', 'ev', 'kalau', 'masuk', 'pasti', 'harga', 'jd', 'atas', '1m']","['hybrid', 'tidak', 'masuk', 'indo', 'pajak', 'import', 'persen', 'perin', 'pabrik', 'dah', 'munglin', 'bikin', 'hibrid', 'bangun', 'mobil listrik', 'masuk', 'harga', '1m']",negatif,-3,0
2024-10-19T10:26:54Z,"Gak ada faedah bronkalo hybrid, pasti kalah sama toyota iritnya, terus pajak juga tinggi. Segment buat 2nd car ini mah",gak ada faedah bronkalo hybrid pasti kalah sama toyota iritnya terus pajak juga tinggi segment buat 2nd car ini mah,"['gak', 'ada', 'faedah', 'bronkalo', 'hybrid', 'pasti', 'kalah', 'sama', 'toyota', 'iritnya', 'terus', 'pajak', 'juga', 'tinggi', 'segment', 'buat', '2nd', 'car', 'ini', 'mah']","['tidak', 'ada', 'faedah', 'bronkalo', 'hybrid', 'pasti', 'kalah', 'sama', 'toyota', 'irit', 'terus', 'pajak', 'juga', 'tinggi', 'segment', 'buat', '2nd', 'car', 'ini', 'mah']","['tidak', 'ada', 'faedah', 'bronkalo', 'hybrid', 'kalah', 'toyota', 'irit', 'pajak', 'tinggi', 'segment', '2nd', 'car', 'mah']",negatif,-3,0
2024-10-29T11:35:24Z,"​@jonitan76pajak import ga 0%, 10% ppnbm",import ga 0 10 ppnbm,"['import', 'ga', '10', 'ppnbm']","['import', 'tidak', '10', 'ppnbm']","['import', 'tidak', '10', 'ppnbm']",negatif,-3,0
2024-10-29T11:36:05Z,"​@aprabowo84ahh kata siapa, hybrid nya BYD aja am Toyota lagi d incer tuh buat kerjasama. Prius apa BZ gtu pake punya BYD",kata siapa hybrid nya byd aja am toyota lagi d incer tuh buat kerjasama prius apa bz gtu pake punya byd,"['kata', 'siapa', 'hybrid', 'nya', 'byd', 'aja', 'am', 'toyota', 'lagi', 'incer', 'tuh', 'buat', 'kerjasama', 'prius', 'apa', 'bz', 'gtu', 'pake', 'punya']","['kata', 'siapa', 'hybrid', 'nya', 'byd', 'aja', 'am', 'toyota', 'lagi', 'incer', 'itu', 'buat', 'rjasama', 'prius', 'apa', 'bz', 'gtu', 'pake', 'punya']","['hybrid', 'byd', 'am', 'toyota', 'incer', 'rjasama', 'prius', 'bz', 'pakai']",netral,0,0
2024-10-19T09:36:52Z,BYD M6 MOBIL IMPIANKU. SEMOGA KEBELI AMIN.,byd m6 mobil impianku semoga kebeli amin,"['byd', 'm6', 'mobil', 'impianku', 'semoga', 'kebeli', 'amin']","['byd', 'm6', 'mobil', 'impi', 'moga', 'kebel', 'amin']","['byd', 'm6', 'mobil', 'impi', 'semoga', 'kebel', 'amin']",positif,5,5
2024-10-19T10:22:55Z,"nunggu GAC Aion 7 seater, Geely",nunggu gac aion 7 seater geely,"['nunggu', 'gac', 'aion', 'seater', 'geely']","['tunggu', 'gac', 'aion', 'atar', 'geely']","['tunggu', 'gac', 'aion', 'atar', 'geely']",netral,0,0
2024-10-19T09:28:39Z,24 menit yg lalu,24 menit yg lalu,"['24', 'menit', 'yg', 'lalu']","['24', 'menit', 'yang', 'lalu']","['24', 'menit']",netral,0,0
2024-10-19T09:13:08Z,"BYD M6 2024, REVIEW LENGKAP, IN INDONESIA, OTO DRIVER. 
BAGAIMANA BYD M6 2024 JIKA DIISI FULL PENUMPANG?
aku buat konten sepi terus.. tapi tetap semangat buat konten untuk menghibur kalian semua.. Dan Semoga Bisa Menghibur Kalean Semua Ya Guys Ya.. Mohon Maaf Kalau Belum Bisa Menghibur Kalean Semua Ya Guys Ya..",byd m6 2024 review lengkap in indonesia oto driver bagaimana byd m6 2024 jika diisi full penumpang aku buat konten sepi terus tapi tetap semangat buat konten untuk menghibur kalian semua dan semoga bisa menghibur kalean semua ya guys ya mohon maaf kalau belum bisa menghibur kalean semua ya guys ya,"['byd', 'm6', '2024', 'review', 'lengkap', 'in', 'indonesia', 'oto', 'driver', 'bagaimana', 'jika', 'diisi', 'full', 'penumpang', 'aku', 'buat', 'konten', 'sepi', 'terus', 'tapi', 'tetap', 'semangat', 'untuk', 'menghibur', 'kalian', 'semua', 'dan', 'semoga', 'bisa', 'kalean', 'ya', 'guys', 'mohon', 'maaf', 'kalau', 'belum']","['byd', 'm6', '2024', 'review', 'lengkap', 'in', 'indonesia', 'oto', 'driver', 'bagaimana', 'jika', 'diisi', 'full', 'tumpang', 'aku', 'buat', 'kontan', 'sepi', 'terus', 'tapi', 'tetap', 'semangat', 'untuk', 'hibur', 'kalian', 'semua', 'dan', 'moga', 'bisa', 'kalean', 'iya', 'guys', 'mohon', 'maaf', 'kalau', 'belum']","['byd', 'm6', '2024', 'review', 'lengkap', 'in', 'indonesia', 'oto', 'driver', 'diisi', 'full', 'tumpang', 'kontan', 'sepi', 'semangat', 'hibur', 'semoga', 'bisa', 'kalean', 'iya', 'guys', 'mohon', 'maaf', 'belum']",positif,13,14
2024-10-19T09:04:02Z,3,3,[],[],[],netral,0,0
2024-10-19T09:03:20Z,"Gila ih dulu gue berdoa semoga bisa beli wuling, makin kesini sering berubah pengen bisa kebeli byd trs berubah lagi biar kebeli chery aja. Ya Allah lancarkan rezeki hamba biar cepet beli mobil dan ga plin-plan, makin kesini persaingan mobil makin ketat Ya Rabbim 😢",gila ih dulu gue berdoa semoga bisa beli wuling makin kesini sering berubah pengen bisa kebeli byd trs berubah lagi biar kebeli chery aja ya allah lancarkan rezeki hamba biar cepet beli mobil dan ga plin plan makin kesini persaingan mobil makin ketat ya rabbim,"['gila', 'ih', 'dulu', 'gue', 'berdoa', 'semoga', 'bisa', 'beli', 'wuling', 'makin', 'kesini', 'sering', 'berubah', 'pengen', 'kebeli', 'byd', 'trs', 'lagi', 'biar', 'chery', 'aja', 'ya', 'allah', 'lancarkan', 'rezeki', 'hamba', 'cepet', 'mobil', 'dan', 'ga', 'plin', 'plan', 'persaingan', 'ketat', 'rabbim']","['gila', 'ih', 'dulu', 'gue', 'doa', 'moga', 'bisa', 'beli', 'wuling', 'makin', 'sini', 'sering', 'ubah', 'en', 'kebel', 'byd', 'trs', 'lagi', 'biar', 'chery', 'aja', 'iya', 'allah', 'lancar', 'rezeki', 'hamba', 'cepat', 'mobil', 'dan', 'tidak', 'plin', 'plan', 'saing', 'ketat', 'rabbim']","['kaget', 'ih', 'doa', 'semoga', 'bisa', 'beli', 'wuling', 'makin', 'ubah', 'en', 'kebel', 'byd', 'chery', 'iya', 'allah', 'lancar', 'rezeki', 'hamba', 'cepat', 'mobil', 'tidak', 'plin', 'plan', 'saing', 'ketat', 'rabbim']",positif,3,111
2024-10-19T09:20:05Z,Sama bang kayaknya chary tigo8 bagus 😅,sama bang kayaknya chary tigo8 bagus,"['sama', 'bang', 'kayaknya', 'chary', 'tigo8', 'bagus']","['sama', 'bang', 'kayak', 'chary', 'tigo8', 'bagus']","['kayak', 'chary', 'tigo8', 'bagus']",positif,5,4
2024-10-19T09:39:30Z,Tahan bang 2025 banyak mobil diskon dan serbuan dari china,tahan bang 2025 banyak mobil diskon dan serbuan dari china,"['tahan', 'bang', '2025', 'banyak', 'mobil', 'diskon', 'dan', 'serbuan', 'dari', 'china']","['tahan', 'bang', '2025', 'banyak', 'mobil', 'diskon', 'dan', 'serbu', 'dari', 'china']","['tahan', '2025', 'banyak', 'mobil', 'diskon', 'serbu', 'china']",positif,8,8
2024-10-19T10:46:23Z,Menarik juga sih ini mobil. Semoga dilancarkan rezekinya ya. Aamiin.,menarik juga sih ini mobil semoga dilancarkan rezekinya ya aamiin,"['menarik', 'juga', 'sih', 'ini', 'mobil', 'semoga', 'dilancarkan', 'rezekinya', 'ya', 'aamiin']","['tarik', 'juga', 'sih', 'ini', 'mobil', 'moga', 'lancar', 'rezeki', 'iya', 'aami']","['tarik', 'mobil', 'semoga', 'lancar', 'rezeki', 'iya', 'aami']",positif,10,2
2024-10-19T12:38:11Z,"ADa ratusan merk di China, tunggu aja nanti bakal ada yg baru",ada ratusan merk di china tunggu aja nanti bakal ada yg baru,"['ada', 'ratusan', 'merk', 'di', 'china', 'tunggu', 'aja', 'nanti', 'bakal', 'yg', 'baru']","['ada', 'ratus', 'memerk', 'di', 'china', 'tunggu', 'aja', 'nanti', 'bakal', 'yang', 'baru']","['ada', 'ratus', 'memerk', 'china', 'tunggu']",netral,0,2
2024-10-19T12:50:28Z,Smg terwujud,smg terwujud,"['smg', 'terwujud']","['smg', 'wujud']","['smg', 'wujud']",netral,0,1
2024-10-19T17:42:11Z,Aamiin ya robbal alamiin,aamiin ya robbal alamiin,"['aamiin', 'ya', 'robbal', 'alamiin']","['aami', 'iya', 'robbal', 'alami']","['aami', 'iya', 'robbal', 'alami']",netral,0,1
2024-10-19T18:18:25Z,yess...tiggo8 sangat menarik,yess tiggo8 sangat menarik,"['yess', 'tiggo8', 'sangat', 'menarik']","['yess', 'tiggo8', 'sangat', 'tarik']","['yess', 'tiggo8', 'sangat', 'tarik']",positif,3,3
2024-10-19T18:37:11Z,"Dulu gue juga gt bang, sampai akhirnya gue bisa punya mobil impian gue. 1 sampai 2 thn masih demen banget, jalan di tahun ke 3 udh mulai biasa dan cenderung bosen, selanjutnya udh gk begitu tertarik lg dgn mobil ini itu yg penting punya dan bisa ngglinding cukup  dah. tiap ada mobil baru keluar..demen nonton reviewnya, tp begitu ada keinginan buat beli tiba2 seperti ada yg ngingetin... buat apa sih, yg ini aja udh ogah ogahan make, paling ntr beli awalnya doang demen, habis itu lbih bnyk di garasi. hahaha... Jujur untuk wilayah indonesia itu masih enakan motor bang, soalnya jalanan banyak yg macet dan yg paling merepotkan itu susah banget nyari parkir an, kalo jalan mo mampir2 beli ini itu atau mampir makan aja harus nyari2 dulu yg ada parkirannya, tidak se-enak dan semudah motor. Nanti kalo abang di kasih rejeki bisa beli mobil...pasti bakal inget komentar gue ini... betapa menderitanya pake mobil di indonesia, akhirnya tetap motor jg yg lebih sering kita pake.",dulu gue juga gt bang sampai akhirnya gue bisa punya mobil impian gue 1 sampai 2 thn masih demen banget jalan di tahun ke 3 udh mulai biasa dan cenderung bosen selanjutnya udh gk begitu tertarik lg dgn mobil ini itu yg penting punya dan bisa ngglinding cukup dah tiap ada mobil baru keluar demen nonton reviewnya tp begitu ada keinginan buat beli tiba tiba seperti ada yg ngingetin buat apa sih yg ini aja udh ogah ogahan make paling ntr beli awalnya doang demen habis itu lbih bnyk di garasi hahaha jujur untuk wilayah indonesia itu masih enakan motor bang soalnya jalanan banyak yg macet dan yg paling merepotkan itu susah banget nyari parkir an kalo jalan mo mampir mampir beli ini itu atau mampir makan aja harus nyari nyari dulu yg ada parkirannya tidak se enak dan semudah motor nanti kalo abang di kasih rejeki bisa beli mobil pasti bakal inget komentar gue ini betapa menderitanya pake mobil di indonesia akhirnya tetap motor jg yg lebih sering kita pake,"['dulu', 'gue', 'juga', 'gt', 'bang', 'sampai', 'akhirnya', 'bisa', 'punya', 'mobil', 'impian', 'thn', 'masih', 'demen', 'banget', 'jalan', 'di', 'tahun', 'ke', 'udh', 'mulai', 'biasa', 'dan', 'cenderung', 'bosen', 'selanjutnya', 'gk', 'begitu', 'tertarik', 'lg', 'dgn', 'ini', 'itu', 'yg', 'penting', 'ngglinding', 'cukup', 'dah', 'tiap', 'ada', 'baru', 'keluar', 'nonton', 'reviewnya', 'tp', 'keinginan', 'buat', 'beli', 'tiba', 'seperti', 'ngingetin', 'apa', 'sih', 'aja', 'ogah', 'ogahan', 'make', 'paling', 'ntr', 'awalnya', 'doang', 'habis', 'lbih', 'bnyk', 'garasi', 'hahaha', 'jujur', 'untuk', 'wilayah', 'indonesia', 'enakan', 'motor', 'soalnya', 'jalanan', 'banyak', 'macet', 'merepotkan', 'susah', 'nyari', 'parkir', 'an', 'kalo', 'mo', 'mampir', 'atau', 'makan', 'harus', 'parkirannya', 'tidak', 'se', 'enak', 'semudah', 'nanti', 'abang', 'kasih', 'rejeki', 'pasti', 'bakal', 'inget', 'komentar', 'betapa', 'menderitanya', 'pake', 'tetap', 'jg', 'lebih', 'sering', 'kita']","['dulu', 'gue', 'juga', 'gt', 'bang', 'sampai', 'akhir', 'bisa', 'punya', 'mobil', 'impi', 'thn', 'masih', 'demen', 'banget', 'jalan', 'di', 'tahun', 'ke', 'udh', 'mulai', 'biasa', 'dan', 'cenderung', 'bosan', 'lanjut', 'tidak', 'begitu', 'tarik', 'lg', 'dgn', 'ini', 'itu', 'yang', 'penting', 'ngglinding', 'cukup', 'dah', 'tiap', 'ada', 'baru', 'keluar', 'tonton', 'review', 'tp', 'ingin', 'buat', 'beli', 'tiba', 'seperti', 'inget', 'apa', 'sih', 'aja', 'ogah', 'ogah', 'memake', 'paling', 'ntr', 'awal', 'doang', 'habis', 'lbih', 'bnyk', 'garasi', 'hahaha', 'jujur', 'untuk', 'wilayah', 'indonesia', 'ena', 'motor', 'soal', 'jalan', 'banyak', 'macet', 'repot', 'susah', 'sari', 'parkir', 'an', 'kalau', 'mau', 'mampir', 'atau', 'makan', 'harus', 'parkir', 'tidak', 'se', 'enak', 'mudah', 'nanti', 'abang', 'kasih', 'rejeki', 'pasti', 'bakal', 'ingat', 'komentar', 'betapa', 'derita', 'pake', 'tetap', 'jg', 'lebih', 'sering', 'kita']","['bisa', 'mobil', 'impi', 'demen', 'sangat', 'jalan', 'cenderung', 'bosan', 'tidak', 'tarik', 'ngglinding', 'cukup', 'dah', 'ada', 'tonton', 'review', 'beli', 'inget', 'ogah', 'ogah', 'memake', 'paling', 'ntr', 'habis', 'lebih', 'banyak', 'garasi', 'tawa', 'jujur', 'wilayah', 'indonesia', 'ena', 'motor', 'jalan', 'banyak', 'macet', 'repot', 'susah', 'sari', 'parkir', 'an', 'mampir', 'makan', 'parkir', 'tidak', 'enak', 'mudah', 'abang', 'kasih', 'rejeki', 'komentar', 'betapa', 'derita', 'pakai', 'lebih']",positif,4,15
2024-10-19T21:50:21Z,Amiin,amiin,['amiin'],['ami'],['ami'],netral,0,1
2024-10-20T00:03:28Z,Tigo 8 menarik bgt jk masih masih bbm.,tigo 8 menarik bgt jk masih masih bbm,"['tigo', 'menarik', 'bgt', 'jk', 'masih', 'bbm']","['tigo', 'tarik', 'banget', 'jk', 'masih', 'bbm']","['tigo', 'tarik', 'sangat', 'jk', 'bbm']",positif,3,1
2024-10-20T01:36:54Z,"2025 siap2 semua harga mobil terjun bebas

Apalagi harga mobil overpiced fitur minim yg diatur m4fia jepun macam kolota sama ngondangan

Auto nyungsep",2025 siap siap semua harga mobil terjun bebas apalagi harga mobil overpiced fitur minim yg diatur m4fia jepun macam kolota sama ngondangan auto nyungsep,"['2025', 'siap', 'semua', 'harga', 'mobil', 'terjun', 'bebas', 'apalagi', 'overpiced', 'fitur', 'minim', 'yg', 'diatur', 'm4fia', 'jepun', 'macam', 'kolota', 'sama', 'ngondangan', 'auto', 'nyungsep']","['2025', 'siap', 'semua', 'harga', 'mobil', 'terjun', 'bebas', 'apalagi', 'overpiced', 'fitur', 'minim', 'yang', 'atur', 'm4fia', 'jepun', 'macam', 'kolota', 'sama', 'kondang', 'auto', 'sungsap']","['2025', 'harga', 'mobil', 'terjun', 'bebas', 'overpiced', 'fitur', 'minim', 'atur', 'm4fia', 'jepun', 'kolota', 'kondang', 'auto', 'sungsap']",positif,1,3
2024-10-20T02:59:10Z,"jangan beli w bang. tmn ane sdh beli yg kecil mbl lisrtik. boro2 dibantu cpt sm p** sm w....kata nya mau bantu pemasangan listrik khusus tu mbl w. trus ngaku nya awet pemakaian dah. tmn ane pakai klp gading pik sdh less 20-30%😂. pas ngecharge tu mbl, pasang 2 ac, 2 kulkas gk kuat. jd pagi2 mau pergi. wajib buru2 matiin ac dolo. ngecharge nya lama😢",jangan beli w bang tmn ane sdh beli yg kecil mbl lisrtik boro boro dibantu cpt sm p sm w kata nya mau bantu pemasangan listrik khusus tu mbl w trus ngaku nya awet pemakaian dah tmn ane pakai klp gading pik sdh less 20 30 pas ngecharge tu mbl pasang 2 ac 2 kulkas gk kuat jd pagi pagi mau pergi wajib buru buru matiin ac dolo ngecharge nya lama,"['jangan', 'beli', 'bang', 'tmn', 'ane', 'sdh', 'yg', 'kecil', 'mbl', 'lisrtik', 'boro', 'dibantu', 'cpt', 'sm', 'kata', 'nya', 'mau', 'bantu', 'pemasangan', 'listrik', 'khusus', 'tu', 'trus', 'ngaku', 'awet', 'pemakaian', 'dah', 'pakai', 'klp', 'gading', 'pik', 'less', '20', '30', 'pas', 'ngecharge', 'pasang', 'ac', 'kulkas', 'gk', 'kuat', 'jd', 'pagi', 'pergi', 'wajib', 'buru', 'matiin', 'dolo', 'lama']","['jangan', 'beli', 'bang', 'tmn', 'ane', 'sdh', 'yang', 'kecil', 'mbl', 'lisrtik', 'boro', 'bantu', 'cpt', 'sm', 'kata', 'nya', 'mau', 'bantu', 'pasang', 'listrik', 'khusus', 'itu', 'trus', 'menga', 'awet', 'pakai', 'dah', 'pakai', 'klp', 'gading', 'pik', 'less', '20', '30', 'pas', 'charge', 'pasang', 'ac', 'kulkas', 'tidak', 'kuat', 'jd', 'pagi', 'pergi', 'wajib', 'buru', 'mati', 'dolo', 'lama']","['jangan', 'beli', 'tmn', 'kecil', 'mobil', 'lisrtik', 'boro', 'bantu', 'cpt', 'bantu', 'pasang', 'listrik', 'khusus', 'menga', 'awet', 'pakai', 'dah', 'pakai', 'klp', 'gading', 'pik', 'less', '20', '30', 'pas', 'charge', 'pasang', 'ac', 'kulkas', 'tidak', 'kuat', 'pagi', 'pergi', 'wajib', 'buru', 'mati', 'dolo']",negatif,-9,2
2024-10-20T03:00:14Z,​@naufalhabibillah8735masa bang? brp bang discount nya? mbl apa?,bang brp bang discount nya mbl apa,"['bang', 'brp', 'discount', 'nya', 'mbl', 'apa']","['bang', 'brp', 'discount', 'nya', 'mbl', 'apa']","['discount', 'mobil']",netral,0,0
2024-10-20T09:06:13Z,​@leinalee3326nggak selalu,selalu,['selalu'],['selalu'],[],netral,0,0
2024-10-20T09:09:38Z,​@omhugokl masalah  listrik di rumah kan bukan salah merek mobil nya,masalah listrik di rumah kan bukan salah merek mobil nya,"['masalah', 'listrik', 'di', 'rumah', 'kan', 'bukan', 'salah', 'merek', 'mobil', 'nya']","['masalah', 'listrik', 'di', 'rumah', 'kan', 'bukan', 'salah', 'merek', 'mobil', 'nya']","['listrik', 'rumah', 'bukan', 'salah', 'merek', 'mobil']",positif,6,3
2024-10-20T10:21:27Z,Avanza fwd gak masuk??,avanza fwd gak masuk,"['avanza', 'fwd', 'gak', 'masuk']","['avanza', 'fwd', 'tidak', 'masuk']","['avanza', 'fwd', 'tidak', 'masuk']",negatif,-3,1
2024-10-20T17:48:21Z,Gpp bro apapun mobilnya jgn lupa berdoa,gpp bro apapun mobilnya jgn lupa berdoa,"['gpp', 'bro', 'apapun', 'mobilnya', 'jgn', 'lupa', 'berdoa']","['gpp', 'bro', 'apa', 'mobil', 'jgn', 'lupa', 'doa']","['tidak apa-apa', 'teman', 'mobil', 'jangan', 'lupa', 'doa']",negatif,-1,1
2024-10-20T18:48:17Z,Bakal makin bingung kalo Tata Motors masuk resmi jg 😂😂😂,bakal makin bingung kalo tata motors masuk resmi jg,"['bakal', 'makin', 'bingung', 'kalo', 'tata', 'motors', 'masuk', 'resmi', 'jg']","['bakal', 'makin', 'bingung', 'kalau', 'tata', 'motors', 'masuk', 'resmi', 'jg']","['makin', 'bingung', 'tata', 'motors', 'masuk', 'resmi']",negatif,-6,1
2024-10-23T22:39:49Z,"pengen banget Yiwei 3 EV, malah gak masuk Indo hiks ...",pengen banget yiwei 3 ev malah gak masuk indo hiks,"['pengen', 'banget', 'yiwei', 'ev', 'malah', 'gak', 'masuk', 'indo', 'hiks']","['en', 'banget', 'yiwei', 'ev', 'malah', 'tidak', 'masuk', 'indo', 'hiks']","['en', 'sangat', 'yiwei', 'mobil listrik', 'tidak', 'masuk', 'indo', 'hiks']",netral,0,2
2024-10-28T07:19:34Z,"​@leinalee3326BYD bukan BUMN Tiongkok, tp murni swasta. Pemerintah RRT memberikan dukungan penuh thd industrialisasi disana.",bukan bumn tiongkok tp murni swasta pemerintah rrt memberikan dukungan penuh thd industrialisasi disana,"['bukan', 'bumn', 'tiongkok', 'tp', 'murni', 'swasta', 'pemerintah', 'rrt', 'memberikan', 'dukungan', 'penuh', 'thd', 'industrialisasi', 'disana']","['bukan', 'bumn', 'tiongkok', 'tp', 'murni', 'swasta', 'perin', 'rrt', 'beri', 'dukung', 'penuh', 'thd', 'industrialisasi', 'sana']","['bukan', 'bumn', 'tiongkok', 'murni', 'swasta', 'perin', 'rrt', 'dukung', 'penuh', 'thd', 'industrialisasi']",positif,6,0
2024-10-29T11:16:35Z,"BYD itu perusahaan swasta om, yg plat merah china itu Grup an SAIC (Wuling, MG dll) ​@leinalee3326",byd itu perusahaan swasta om yg plat merah china itu grup an saic wuling mg dll,"['byd', 'itu', 'perusahaan', 'swasta', 'om', 'yg', 'plat', 'merah', 'china', 'grup', 'an', 'saic', 'wuling', 'mg', 'dll']","['byd', 'itu', 'usaha', 'swasta', 'om', 'yang', 'plat', 'merah', 'china', 'grup', 'an', 'saic', 'wuling', 'mg', 'dll']","['byd', 'usaha', 'swasta', 'plat', 'merah', 'china', 'grup', 'an', 'saic', 'wuling', 'mg', 'dan lainnya']",netral,0,0
2024-11-16T15:14:01Z,Hhhhh😂😂😂😂,h,[],[],[],netral,0,0
2024-12-16T22:35:59Z,​@omhugoPasti yg ditempel sticker Lego ya disamping kaca.😂,yg ditempel sticker lego ya disamping kaca,"['yg', 'ditempel', 'sticker', 'lego', 'ya', 'disamping', 'kaca']","['yang', 'tempel', 'sticker', 'lego', 'iya', 'samping', 'kaca']","['tempel', 'sticker', 'lego', 'iya', 'samping', 'kaca']",netral,0,0
2024-12-22T13:51:44Z,@CarDriverSolarSystem Aamiin,aamiin,['aamiin'],['aami'],['aami'],netral,0,0
2024-12-22T13:51:54Z,@herusetiaji Aamiin,aamiin,['aamiin'],['aami'],['aami'],netral,0,0
2025-01-22T10:38:58Z,"​@AzrenValtorbetul banget bang, mmg kl blm punya pingin ounya, tp kl sdh punya malah biasa aja dan lbh suka cari yg praktis yaitu motor roda 2, kebetulan aku jg sdh alami mulai pingin punya xenia, ertiga, mobilio, brv dan terakhir grand vitara, semua stlh pakai 3 bulan sdh biasa aja gak ada yg istimewa.",banget bang mmg kl blm punya pingin ounya tp kl sdh punya malah biasa aja dan lbh suka cari yg praktis yaitu motor roda 2 kebetulan aku jg sdh alami mulai pingin punya xenia ertiga mobilio brv dan terakhir grand vitara semua stlh pakai 3 bulan sdh biasa aja gak ada yg istimewa,"['banget', 'bang', 'mmg', 'kl', 'blm', 'punya', 'pingin', 'ounya', 'tp', 'sdh', 'malah', 'biasa', 'aja', 'dan', 'lbh', 'suka', 'cari', 'yg', 'praktis', 'yaitu', 'motor', 'roda', 'kebetulan', 'aku', 'jg', 'alami', 'mulai', 'xenia', 'ertiga', 'mobilio', 'brv', 'terakhir', 'grand', 'vitara', 'semua', 'stlh', 'pakai', 'bulan', 'gak', 'ada', 'istimewa']","['banget', 'bang', 'mmg', 'kl', 'blm', 'punya', 'ping', 'ounya', 'tp', 'sdh', 'malah', 'biasa', 'aja', 'dan', 'lbh', 'suka', 'cari', 'yang', 'praktis', 'yaitu', 'motor', 'roda', 'betul', 'aku', 'jg', 'alami', 'mulai', 'xenia', 'ertiga', 'memobilio', 'brv', 'akhir', 'grand', 'vitara', 'semua', 'stlh', 'pakai', 'bulan', 'tidak', 'ada', 'istimewa']","['sangat', 'belum', 'ping', 'ounya', 'lebih', 'suka', 'cari', 'praktis', 'motor', 'roda', 'alami', 'xenia', 'ertiga', 'memobilio', 'brv', 'grand', 'vitara', 'stlh', 'pakai', 'tidak', 'ada', 'istimewa']",positif,21,0
2025-02-22T10:57:11Z,Wuling coyy,wuling coyy,"['wuling', 'coyy']","['wuling', 'coyy']","['wuling', 'coyy']",netral,0,0
2025-05-29T09:31:53Z,"Aamiin Bang.. Mau C T8, M6, apapun yg penting utk keluarga happy aman bahagia",aamiin bang mau c t8 m6 apapun yg penting utk keluarga happy aman bahagia,"['aamiin', 'bang', 'mau', 't8', 'm6', 'apapun', 'yg', 'penting', 'utk', 'keluarga', 'happy', 'aman', 'bahagia']","['aami', 'bang', 'mau', 't8', 'm6', 'apa', 'yang', 'penting', 'untuk', 'keluarga', 'happy', 'aman', 'bahagia']","['aami', 't8', 'm6', 'keluarga', 'happy', 'aman', 'bahagia']",positif,14,0
2024-10-19T09:03:08Z,first 😁,first,['first'],['first'],['first'],netral,0,0
2026-05-08T01:38:28Z,"Kelemahannya cuman satu tidak tersedia ban serep dan dongkrak, tidak bisa dibantah karena ban serep itu safety banget",kelemahannya cuman satu tidak tersedia ban serep dan dongkrak tidak bisa dibantah karena ban serep itu safety banget,"['kelemahannya', 'cuman', 'satu', 'tidak', 'tersedia', 'ban', 'serep', 'dan', 'dongkrak', 'bisa', 'dibantah', 'karena', 'itu', 'safety', 'banget']","['lemah', 'cuman', 'satu', 'tidak', 'sedia', 'ban', 'serep', 'dan', 'dongkrak', 'bisa', 'diban', 'karena', 'itu', 'safety', 'banget']","['lemah', 'cuman', 'tidak', 'sedia', 'ban', 'serep', 'dongkrak', 'bisa', 'diban', 'safety', 'sangat']",netral,0,0
